conversation_id,turn,uc5,uc4,message_id,fb_conversation_id,sender_id,to_sender_id,sender_name,user_message,bot_message,updated_time,created_time,attachments,user_message_clean
258,2,,,m_jgB8pM4nOuCV2ApwPBPA-wef1b3kknahmN-xktv2DrPiyqPKTBag6XdSshPQhLRYRBAHDOcytIaYAUbY-F1J_A,t_10210386787722425,1673368872685377,1454523434857990,Trà Hipp,Vì chung cư bên tớ ko cho shipper vào,bot,2020-08-15T04:05:25+0000,2020-08-15T04:00:12+0000,,vì chồng cư bên tớ không cho shipper vào
258,2,,,m_aZsiYcnmvGq7vp3vdpKY8gef1b3kknahmN-xktv2DrN68XLb3mDrT95NqNTTLcU8a0eeV2-k7PlTiSPWi8EdMw,t_10210386787722425,1454523434857990,1673368872685377,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,"❌ 0611001928974 - VietcomBank chi nhánh Ba Đình. Nguyễn Lê Thuỷ

❌ 19034987361010 - Nguyễn Lê Thuỷ
Ngân hàng Techcombank


Nội dung chuyển khoản Trà Hipp  ghi rõ Tên Facebook + số điện thoại và nhắn lại bên mình sau khi CK nhé.",2020-08-15T04:05:25+0000,2020-08-15T04:00:51+0000,,user
258,2,,,m_qphwLovvheOUlUk84nFYmAef1b3kknahmN-xktv2DrMp5S1SmALrKl9w2iTDH61iY-PB1UHgQcq2gRfv_p4ZRA,t_10210386787722425,1454523434857990,1673368872685377,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,bạn ck báo mình nhé,2020-08-15T04:05:25+0000,2020-08-15T04:00:59+0000,,user
258,3,,,m_Bi5cffic6n3560YUhd3Dhwef1b3kknahmN-xktv2DrP5fZu61vGNzYMcNU6Eek9ZJHFufQe-0b2UUQzJfs0DFg,t_10210386787722425,1673368872685377,1454523434857990,Trà Hipp,Của mình 480 + 30 đúng ko b,bot,2020-08-15T04:05:25+0000,2020-08-15T04:01:35+0000,,của mình 480 + 30 đúng không bạn
258,3,,,m_RlRSP0rNk4B602cJS-u1IQef1b3kknahmN-xktv2DrM9CvX2zNTf4gIPMpxKy__Lpv7Acd1OWljC8XQzLpoEqg,t_10210386787722425,1454523434857990,1673368872685377,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,vâng ạ,2020-08-15T04:05:25+0000,2020-08-15T04:02:30+0000,,user
258,4,,,m_yEJQnaxEMFwNaVEfdKy8_gef1b3kknahmN-xktv2DrN6RPwgm1rKn5yZM79h4e2p3UXpMJES4zmsXmfN4Dv5Pg,t_10210386787722425,1673368872685377,1454523434857990,Trà Hipp,,bot,2020-08-15T04:05:25+0000,2020-08-15T04:04:28+0000,"https://scontent.fhan3-3.fna.fbcdn.net/v/t1.15752-9/117947401_305650550686417_3970213936535962634_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=Wg_6vmSY7mAAX_gNwpe&_nc_oc=AQk90cEHnKXjz1Jt9_Rhj6g5Pv_D9Wlt9esCTL6aqWZ0PjcwggUMDRzx0ZMCE0oFZGg&_nc_ht=scontent.fhan3-3.fna&oh=5b2ec97deb53c5a561f8913c964f1d9e&oe=5F60A2CF, ",
258,4,,,m_M3SGQy1YwdplGdfl7GWPxQef1b3kknahmN-xktv2DrPiwYBpFIQu33v0Zd1cbUDHtpQqGTBb-tugzavqCFctWA,t_10210386787722425,1673368872685377,1454523434857990,Trà Hipp,Mình gửi,bot,2020-08-15T04:05:25+0000,2020-08-15T04:04:30+0000,,mình gửi
258,4,,,m_lQknedK-cAWWvtSaZSoQSAef1b3kknahmN-xktv2DrNUMyg5WMQH77t9bxgwTfNUEhEP7KJ6L85avD-HfsGNGA,t_10210386787722425,1454523434857990,1673368872685377,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,vâng mình cảm ơn ạ,2020-08-15T04:05:25+0000,2020-08-15T04:05:11+0000,,user
258,4,,,m_Ywhm-FutriWJp42fPRnYVwef1b3kknahmN-xktv2DrPbKJPw5XgHOlxQywU-P-RXyDRHiih-rzKjReBdRDGzSg,t_10210386787722425,1454523434857990,1673368872685377,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,ship bên mình sẽ gọi cho b trc ạ,2020-08-15T04:05:25+0000,2020-08-15T04:05:19+0000,,user
258,5,,,m_TBZTnIOf_fAgs_feBo2EJQef1b3kknahmN-xktv2DrMpTrIMjiKL65plG_ECFnHFlNo7waODaBF9tud8B1MROg,t_10210386787722425,1673368872685377,1454523434857990,Trà Hipp,Ok b,bot,2020-08-15T04:05:25+0000,2020-08-15T04:05:25+0000,,ok bạn
259,0,,,m__s_T13hqY7ycoxPZqBbu77Pq5vCH_EbpybnXz2Hm-pGbEX1ct8aBt8l_6jtMyuKOdR7TBR-pNjA8rl0TqDlH5w,t_2095314534076496,1454523434857990,1684274121665431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,b ở đâu ạ,2020-08-15T04:44:37+0000,2020-08-14T10:10:22+0000,,user
259,1,,,m_iweFhGX8GUgWAawJJFfA2rPq5vCH_EbpybnXz2Hm-pER1G43FCgb6xWhMwmhqccgNqUIokj8NWdlPPTTptJ8fg,t_2095314534076496,1684274121665431,1454523434857990,Nguyễn Hà,Thanh hóa ạ,bot,2020-08-15T04:44:37+0000,2020-08-14T10:10:30+0000,,thanh hóa ạ
259,1,,,m_aYD5_Lpipmhkg9FseiJ0j7Pq5vCH_EbpybnXz2Hm-pGddwfIFIevzX5Se3QBMR5Qa2kfIMT2v5vlRnIagmhNcQ,t_2095314534076496,1454523434857990,1684274121665431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,cũng khoảng 20-30k đó ạk,2020-08-15T04:44:37+0000,2020-08-14T10:10:45+0000,,user
259,2,,,m_O3PPwkVaEsOBh0FXI-focLPq5vCH_EbpybnXz2Hm-pFGGqLmsUT0CY0FpWieIHBXdmCaYrkkeDfHypP7XS5W9A,t_2095314534076496,1684274121665431,1454523434857990,Nguyễn Hà,,bot,2020-08-15T04:44:37+0000,2020-08-14T10:10:50+0000,,
259,2,,,m_hyE8S0RJH6BP516SfPnKP7Pq5vCH_EbpybnXz2Hm-pEDhHiIQ7ls8o6pfS_mNVIE3oa9C49vlhw5S5gyQfbhnQ,t_2095314534076496,1684274121665431,1454523434857990,Nguyễn Hà,Cho em luôn 1 sét thành phố nhé,bot,2020-08-15T04:44:37+0000,2020-08-14T10:13:05+0000,,cho em luôn 1 sét thành phố nhé
259,2,,,m_AZL6dmbYwdlFc3dqnbgxELPq5vCH_EbpybnXz2Hm-pGqevpPSJuymAcxVHWB0cH2kc9BrWl-Q8z8KowXiqIF1A,t_2095314534076496,1454523434857990,1684274121665431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,bạn đặt shopee hay bên mk giao ak,2020-08-15T04:44:37+0000,2020-08-14T10:13:31+0000,,user
259,3,,,m_57ndq99zmrMb5hy14ytUx7Pq5vCH_EbpybnXz2Hm-pF38fkDkKvIdcYC5ADtfxgrqkd-nxhDRxS8Y1gJVnAXcw,t_2095314534076496,1684274121665431,1454523434857990,Nguyễn Hà,Bên c giao đi ạ,bot,2020-08-15T04:44:37+0000,2020-08-14T10:13:42+0000,,bên chị giao đi ạ
259,3,,,m_4uXqCJf4WB9t4dj6TNQjF7Pq5vCH_EbpybnXz2Hm-pEJr0r9yZGAjoQLrRGyBGVHU77sqVeJCp-kcVnnQsRnMA,t_2095314534076496,1684274121665431,1454523434857990,Nguyễn Hà,Đợi em tý. Em xem còn lấy j nữa ko,bot,2020-08-15T04:44:37+0000,2020-08-14T10:13:57+0000,,đợi em tý em xem còn lấy gì nữa không
259,3,,,m_Gl_sG5Tfye_65olVTKZ9XrPq5vCH_EbpybnXz2Hm-pE1Yl6RUvTVjrP5vh36t8xCI6rGRXKLWBb1fGs37rvnGw,t_2095314534076496,1454523434857990,1684274121665431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,bên mk chỉ cod qua shopee thoi ạ,2020-08-15T04:44:37+0000,2020-08-14T10:14:04+0000,,user
259,4,,,m_D1HGZxGU3NkvIQs6UUMRGbPq5vCH_EbpybnXz2Hm-pGo1eCUEqV-U8XWbn21Xzz4m1ga5p35DODJRNdNiIIBtA,t_2095314534076496,1684274121665431,1454523434857990,Nguyễn Hà,Vậy thì cho em đặt rồi em ck ạ,bot,2020-08-15T04:44:37+0000,2020-08-14T10:14:26+0000,,vậy thì cho em đặt rồi em chuyển khoản ạ
259,4,,,m_0cpqxVwVHUSRAKk9eIrcqbPq5vCH_EbpybnXz2Hm-pH9qqZk-9lN4J0SohSUQW-47o7eJB2tvR2_LSdE12AIVg,t_2095314534076496,1454523434857990,1684274121665431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,vâng ạ,2020-08-15T04:44:37+0000,2020-08-14T10:14:35+0000,,user
259,4,,,m_HbwnkueylCRZa0yeQxwKp7Pq5vCH_EbpybnXz2Hm-pGvPGGy4np_lzXsK7woPpynuoHWMuW9CNwJFfj3qYH4Ng,t_2095314534076496,1454523434857990,1684274121665431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,lấy thêm đồ là thêm cước b nhe vì vận chuyển tính theo cân nặng,2020-08-15T04:44:37+0000,2020-08-14T10:15:04+0000,,user
259,5,,,m_ol6OllIyu00FW4tnzbsZJ7Pq5vCH_EbpybnXz2Hm-pEV0V4qHhN-gp6nrCsZK3N2xOKStr-oB90uN42orhCwEw,t_2095314534076496,1684274121665431,1454523434857990,Nguyễn Hà,,bot,2020-08-15T04:44:37+0000,2020-08-14T10:15:10+0000,,
259,5,,,m_cYtaKKhOPy6-6-hqhukdurPq5vCH_EbpybnXz2Hm-pEvFL14qpQ7T3BjplmGRjkiP9mD5ct551IDKhOwfpDqHA,t_2095314534076496,1684274121665431,1454523434857990,Nguyễn Hà,,bot,2020-08-15T04:44:37+0000,2020-08-14T10:16:39+0000,"https://scontent.fhan4-1.fna.fbcdn.net/v/t1.15752-9/p1080x2048/117651463_913292039154882_3210964517609551167_n.png?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=qpFNhJcJ4JIAX_ZIKqc&_nc_ht=scontent.fhan4-1.fna&oh=2a62f46a505a2d511db952ef801087ff&oe=5F60D3E9, ",
259,5,,,m_IqW7NIbMA0mcTo06dyuJ-rPq5vCH_EbpybnXz2Hm-pGuSiy6C-iz2NEXw6FHJ-MiQuz2w6b8fFfs5jJQrUWvZw,t_2095314534076496,1684274121665431,1454523434857990,Nguyễn Hà,Ghế rung có tự nhún được kô ạ,bot,2020-08-15T04:44:37+0000,2020-08-14T10:16:46+0000,,ghế rung có tự nhún được ko ạ
259,5,,,m_HjQVBiplDuZL1C5ODjZsTrPq5vCH_EbpybnXz2Hm-pFxeDtuxXdsNxTW_pE2vujvgMTcqHkfBo-p_Uq9sIhQxg,t_2095314534076496,1454523434857990,1684274121665431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,dạ k ạ chỉ rung thôi b ạ,2020-08-15T04:44:37+0000,2020-08-14T10:17:00+0000,,user
259,6,,,m_puwc0x2ATKYfhPy_7S6dH7Pq5vCH_EbpybnXz2Hm-pFt_ZOxs1K9iICRz_BeLuYPu9vjEHzOZKDFy8tY5KsVyg,t_2095314534076496,1684274121665431,1454523434857990,Nguyễn Hà,"Vậy chốt lại em lấy máy hút mũi, bộ đồ chơi và 1 bình sữa tắm arau ạ",bot,2020-08-15T04:44:37+0000,2020-08-14T10:39:29+0000,,vậy chốt lại em lấy máy hút mũi bộ đồ chơi và 1 bình sữa tắm arau ạ
259,6,,,m_GvssYSwJbTQR99IIrvXTW7Pq5vCH_EbpybnXz2Hm-pEKvhuTXDz9KZxW-neNrP-yawGACfn7gCQawwvJrbJYCw,t_2095314534076496,1684274121665431,1454523434857990,Nguyễn Hà,Aloo,bot,2020-08-15T04:44:37+0000,2020-08-14T15:10:57+0000,,aloo
259,6,,,m_rb0RlA0MkQkCPGs0Qfe--rPq5vCH_EbpybnXz2Hm-pFTEVI3-EvPTNHuPsALrBe30xdPzkKgnmH1QuxkER-d2A,t_2095314534076496,1454523434857990,1684274121665431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,vâng,2020-08-15T04:44:37+0000,2020-08-15T01:47:21+0000,,user
259,6,,,m_s-Zeq7EFH1dqUT3lXSy7JbPq5vCH_EbpybnXz2Hm-pHx9QZa_w61ESqoF2-WdYvFhMOJrzdED2ndbst9lZ-Gnw,t_2095314534076496,1454523434857990,1684274121665431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,510+390+130 sữa tắm màu hồng,2020-08-15T04:44:37+0000,2020-08-15T01:47:30+0000,,user
259,6,,,m_6AtkWxSDoZEUaLnFn9e0GLPq5vCH_EbpybnXz2Hm-pFoxylg__fmFZ_Rp889BxVduUvXQZeCdSn2P32gt4XETA,t_2095314534076496,1454523434857990,1684274121665431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,b ck tiwwnf hàng,2020-08-15T04:44:37+0000,2020-08-15T01:47:33+0000,,user
259,6,,,m_2XEtgr615X05z57bVGwvx7Pq5vCH_EbpybnXz2Hm-pEQzEejvZApGumOuIhHRSQy7ptpQhLMLVpkZNPEgM_1Tw,t_2095314534076496,1454523434857990,1684274121665431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,ship b tt khi nhận,2020-08-15T04:44:37+0000,2020-08-15T01:47:38+0000,,user
259,7,,,m_quYBdH7oZL96f9Ne8QUgVLPq5vCH_EbpybnXz2Hm-pF1EnwpySmPnMpuRSBERdSBiSLBofHLnxNp9-KKDs-m2Q,t_2095314534076496,1684274121665431,1454523434857990,Nguyễn Hà,Cho mình xin stk với ạ,bot,2020-08-15T04:44:37+0000,2020-08-15T04:23:55+0000,,cho mình xin số tài khoản với ạ
259,7,,,m_flmG3JNwgrzCuAFEqvJInrPq5vCH_EbpybnXz2Hm-pFtD8bJD42xmW8EHAszQTrbrWPnrNIYuHRgSvzfjdJdVA,t_2095314534076496,1454523434857990,1684274121665431,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,"❌ 0611001928974 - VietcomBank chi nhánh Ba Đình. Nguyễn Lê Thuỷ

❌ 19034987361010 - Nguyễn Lê Thuỷ
Ngân hàng Techcombank


Nội dung chuyển khoản Nguyễn Hà  ghi rõ Tên Facebook + số điện thoại và nhắn lại bên mình sau khi CK nhé.",2020-08-15T04:44:37+0000,2020-08-15T04:44:33+0000,,user
259,8,,,m_k5eN3rx6GU-Xvymw0T8hZLPq5vCH_EbpybnXz2Hm-pHkCNW3F3zsC6Md2fi8cswOYtU2anQ5ujstaTazOcT1rg,t_2095314534076496,1684274121665431,1454523434857990,Nguyễn Hà,,bot,2020-08-15T04:44:37+0000,2020-08-15T04:44:37+0000,,
260,0,,,m_s3yMWfcZoKrXBiMxkWo04aDkG5EVKQ1uMe87txmWZ4kqVaeSi6sEqniNmYwUwItbdTi6j5qBtAt3VaW6rHMqMQ,t_2494485707505037,2844719218894136,1454523434857990,Trần Quỳnh Hương,Chào sh,bot,2020-08-15T05:11:40+0000,2020-08-15T02:17:55+0000,,chào shop
260,0,,,m_HwH4pCuK-vPVGKSmvH-ziqDkG5EVKQ1uMe87txmWZ4m4qmmwfLsyba4MwRQIXfUuxM0bwM8oUaV3dcEAk_HG4w,t_2494485707505037,2844719218894136,1454523434857990,Trần Quỳnh Hương,Bên mình có bán lẻ tay cầm của xe vovo ko ạ,bot,2020-08-15T05:11:40+0000,2020-08-15T02:18:07+0000,,bên mình có bán lẻ tay cầm của xe vovo không ạ
260,0,,,m_fDtY-EkpgqaCgYoHZv3_NqDkG5EVKQ1uMe87txmWZ4k4pE2sL-eO7iEFnwNtIJGlqouQDfKcFgtVSoxyXVhWPw,t_2494485707505037,2844719218894136,1454523434857990,Trần Quỳnh Hương,E mua xe bên mình,bot,2020-08-15T05:11:40+0000,2020-08-15T02:18:14+0000,,em mua xe bến mình
260,0,,,m_t_7Z-fxC8JN0POLmvddVIqDkG5EVKQ1uMe87txmWZ4n1TkNj7trNJL9-JlSTVe1tuah4eVfWTpvOVHGpdhaHYw,t_2494485707505037,2844719218894136,1454523434857990,Trần Quỳnh Hương,Mà do bất cẩn e làm mất tay vịn của xe .,bot,2020-08-15T05:11:40+0000,2020-08-15T02:18:38+0000,,màu đỏ bất cẩn em làm mất tay vịn của xe
260,0,,,m_JCcFMzs0HgsjcaK5a-nZgqDkG5EVKQ1uMe87txmWZ4mo3GDH_Mgn9qCH7Q0B9V9VDhRQp7mxEy8mHpS89AH-zA,t_2494485707505037,1454523434857990,2844719218894136,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,bên mình lại ko bán r ạ,2020-08-15T05:11:40+0000,2020-08-15T02:23:44+0000,,user
260,1,,,m_guaY0Gy0MBDkOuPVM6tXzqDkG5EVKQ1uMe87txmWZ4ltvwzJ_YKXAAexcpqT37K144R5fKqOya-r8GAq5_8b6g,t_2494485707505037,2844719218894136,1454523434857990,Trần Quỳnh Hương,Sh có biết sh nào bán hay chỗ nào bán dụng cụ cho xe đẩy ko ạ .,bot,2020-08-15T05:11:40+0000,2020-08-15T02:27:23+0000,,shop có biết shop nào bán hay chỗ nào bán dụng cụ cho xe đẩy không ạ
260,1,,,m_RNaVTVA5AT87UUAZWDPhpaDkG5EVKQ1uMe87txmWZ4mJT_uAawS0LsLAKHd6p9pi83Dfs3DnfiypncVN5NgJFg,t_2494485707505037,1454523434857990,2844719218894136,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,bạn chụp ảnh mình xem ms ạ,2020-08-15T05:11:40+0000,2020-08-15T02:45:07+0000,,user
260,2,,,m_fQfGvI75A6oXocfG2cN-hKDkG5EVKQ1uMe87txmWZ4l6wiAYbavyrBBeevJ2zW4FEczdviX5Bf7DGLj3NwBRrA,t_2494485707505037,2844719218894136,1454523434857990,Trần Quỳnh Hương,,bot,2020-08-15T05:11:40+0000,2020-08-15T03:01:12+0000,"https://scontent.fhan4-1.fna.fbcdn.net/v/t1.15752-9/96590367_979820762474925_6688402465248772096_n.jpg?_nc_cat=105&_nc_sid=b96e70&_nc_ohc=3Mp6ggRNgpwAX-FLJIh&_nc_oc=AQmXsN-13gU8HRYiT-IA0rgWzH7MuO1IXwUAEYIP-4O93TaV9iZ4U3m0vrBjr4n7adY&_nc_ht=scontent.fhan4-1.fna&oh=a0b3db3197da35b9f3574b856e51e841&oe=5F62E9AC, ",
260,2,,,m_6-qQV-DAU52-dv6DOp37SKDkG5EVKQ1uMe87txmWZ4lGumRtIeW3NI1vx9G2JJ6CIuztgZbKxaWLLQayF6HRwA,t_2494485707505037,2844719218894136,1454523434857990,Trần Quỳnh Hương,Mãu này đay sh ạ,bot,2020-08-15T05:11:40+0000,2020-08-15T03:01:20+0000,,mẫu này đẩy shop ạ
260,2,,,m_fNNnTfDdOTkt2sH134tPb6DkG5EVKQ1uMe87txmWZ4nJ04DtCiIRG9zXAmxNZfyVhaAgwjYUVaqbEL7LC-FAHg,t_2494485707505037,1454523434857990,2844719218894136,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,để mình hỏi bên hãng ak,2020-08-15T05:11:40+0000,2020-08-15T03:05:30+0000,,user
260,2,,,m_mC0laGJD2ebsjfBGvuiBpKDkG5EVKQ1uMe87txmWZ4kEZGfF-nVelwGbpL6bhwJgBZgLAf8qKwGEc9sq82yQ1Q,t_2494485707505037,1454523434857990,2844719218894136,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,đợt tới nếu hàng bên mk ve mình báo nhé,2020-08-15T05:11:40+0000,2020-08-15T03:20:34+0000,,user
260,3,,,m_gC57u8IekFhunANQwpJLZaDkG5EVKQ1uMe87txmWZ4kPlrNz_lB_npdWkH692QZ9CxBOCBLZuCY17K4b0kt-VA,t_2494485707505037,2844719218894136,1454523434857990,Trần Quỳnh Hương,Vâng ạ . Khoảng bn thì hàng về ạ,bot,2020-08-15T05:11:40+0000,2020-08-15T04:29:05+0000,,vâng ạ khoảng bao nhiêu thì hãng về ạ
260,3,,,m_aMhXz_h9o6Oqa5dwiUUn1aDkG5EVKQ1uMe87txmWZ4nDFNNu-Zffjm0aT9fdpg1dhAbvCTx3V5XRuRN1T-so-w,t_2494485707505037,2844719218894136,1454523434857990,Trần Quỳnh Hương,E sợ bên sh mình qên mất . Để e chủ động nt cho shop trc ạ,bot,2020-08-15T05:11:40+0000,2020-08-15T04:29:44+0000,,em sợ bên shop mình qên mất để em chủ động nhắn tin cho shop trước ạ
260,3,,,m_JhwGGO7-POdmnORZlGmDzaDkG5EVKQ1uMe87txmWZ4lNyyiuis32J3752rCJMNzlHToTejhwFCTfGopzPEdYpg,t_2494485707505037,1454523434857990,2844719218894136,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,mình có note lại r ạ,2020-08-15T05:11:40+0000,2020-08-15T04:43:58+0000,,user
260,3,,,m_hkoAErfTrnTIdlTvsfzm_KDkG5EVKQ1uMe87txmWZ4n48ctgSlWQVUFbLxCVXUiZmWdM5ZRl7OCIDjS9BIyA4w,t_2494485707505037,1454523434857990,2844719218894136,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,vì mk chưa có lịch chính xác ý ah,2020-08-15T05:11:40+0000,2020-08-15T04:44:07+0000,,user
260,4,,,m_5VBKFwN9QZR618heKIwUmaDkG5EVKQ1uMe87txmWZ4mQvJMZg3xBX7HlKQaxaGDEqhVJ2mc20DtRn0_AD30Z2w,t_2494485707505037,2844719218894136,1454523434857990,Trần Quỳnh Hương,Vang ak .,bot,2020-08-15T05:11:40+0000,2020-08-15T05:10:08+0000,,vâng à
260,4,,,m_bs_8kYsPJCtqe0VsUKlVGqDkG5EVKQ1uMe87txmWZ4lSCqiXV3esrSZqNxlysYO8B1Zsc61vMOqP2AkLI_QXXQ,t_2494485707505037,2844719218894136,1454523434857990,Trần Quỳnh Hương,Có gì sh mua hộ e ạ,bot,2020-08-15T05:11:40+0000,2020-08-15T05:10:19+0000,,có gì shop mua hộ em ạ
260,4,,,m_9kuN29P1lDgEX__GTjNsnqDkG5EVKQ1uMe87txmWZ4m8O8lsVADS1uKZgY4PY14oEnXgIUH3e4grZjothDSCRA,t_2494485707505037,2844719218894136,1454523434857990,Trần Quỳnh Hương,E cám ơn .,bot,2020-08-15T05:11:40+0000,2020-08-15T05:10:25+0000,,em cám ơn
260,4,,,m_FiicZxPBwdzPzC1VIbftsqDkG5EVKQ1uMe87txmWZ4ngTK_-N-3yjW6WgvRvW0pFK56yZMz2PtTmyhRe5VxIGQ,t_2494485707505037,1454523434857990,2844719218894136,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,vâng ạ,2020-08-15T05:11:40+0000,2020-08-15T05:11:40+0000,,user
261,0,,,m_LiEqCBJ4BRGUdKrujSRG9HjxAbeUOEL76NoSgz8IMRdjnqXKMF8KtI9iyzVfjQ0PI1_kMnetQ7_Fu0V2_ce2xw,t_292841745408610,4271979029494053,1454523434857990,Kieu Helen,ib minh gia đo cua be,bot,2020-08-15T05:12:17+0000,2020-08-13T03:44:30+0000,,inbox mình giá đó của bé
261,0,,,m_GRP22kh3X1J7oGRAhRgPLXjxAbeUOEL76NoSgz8IMRdegZHK4A0GNOtY221qzLCQWER87d8GDOXjySdOezyoOw,t_292841745408610,1454523434857990,4271979029494053,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,"Dạ, bạn chờ trong ít phút shop kiểm tra kho hàng rồi báo lại bạn ngay ạ! ^^",2020-08-15T05:12:17+0000,2020-08-13T03:44:47+0000,,user
261,1,,,m_5jxuYzRN_ekD3DbVEP8YOnjxAbeUOEL76NoSgz8IMReAFDA35jf8rmscuYR6cyOULV22jXQnsBgWoe4kO_Y-gg,t_292841745408610,4271979029494053,1454523434857990,Kieu Helen,,bot,2020-08-15T05:12:17+0000,2020-08-13T03:44:51+0000,"https://scontent.fhan3-3.fna.fbcdn.net/v/t1.15752-9/117772177_619355918734783_2735354522439068889_n.jpg?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=Yy4XwOqFfVgAX-M-v3L&_nc_ht=scontent.fhan3-3.fna&oh=5fab3d1511f84d19895b84b14659e1b5&oe=5F606D7D, ",
261,1,,,m_jTrnui5BOMPbMYRUeS8qX3jxAbeUOEL76NoSgz8IMRdT1D46MM27rRfgV1ZQ7smsq-1A_0zPckz30EKtE6szPw,t_292841745408610,1454523434857990,4271979029494053,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,dạ 139k b ạ,2020-08-15T05:12:17+0000,2020-08-13T04:53:07+0000,,user
262,0,,,m_3O7gPBZe9UD8eu01wRIoM3jxAbeUOEL76NoSgz8IMRdGE-u4UNwOgHXX5sFDeir6QHXUeftj1y4NPqCCp3Am8Q,t_292841745408610,1454523434857990,4271979029494053,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,Bạn đang trả lời bình luận của người dùng về bài viết trên Trang của mình. Xem bình luận.(https://facebook.com/shopgauvabingo/photos/a.1454528958190771/2540057562971233/?type=3&comment_id=2540953129548343),2020-08-15T05:12:17+0000,2020-08-15T04:58:05+0000,,user
262,0,,,m_tyINMvxgkEhDpzJSZeWeo3jxAbeUOEL76NoSgz8IMRfjNt3f_eMLdT-UEnovIfhF3INR9_ZHJ1ooQJQkf77BqA,t_292841745408610,1454523434857990,4271979029494053,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,dạ bạn muốn mua máy xay cầm tay ạ,2020-08-15T05:12:17+0000,2020-08-15T04:58:05+0000,,user
262,1,,,m_-k5vDVrwh_abGEXcAt1Fv3jxAbeUOEL76NoSgz8IMRcbJvhhUHU_A_siRh0-4x9lTmFvqdhUw7tIeFDQ-wMbEg,t_292841745408610,4271979029494053,1454523434857990,Kieu Helen,,bot,2020-08-15T05:12:17+0000,2020-08-15T05:03:39+0000,,
262,1,,,m_7u0OnD2kReFby_ReHMk-h3jxAbeUOEL76NoSgz8IMRclIaZiOxPiV9t-5zeGaZrwZgwx1HIbCN9IsyQLFN7EvA,t_292841745408610,4271979029494053,1454523434857990,Kieu Helen,gui minh gia vs,bot,2020-08-15T05:12:17+0000,2020-08-15T05:03:47+0000,,gửi mình giá với
262,1,,,m_FoHzd0UB4G3oIq2Qd1I9UnjxAbeUOEL76NoSgz8IMReOmpd_OefmAh_vC_dOS-Lrwl0cXlmuQCbupx4k0is0JA,t_292841745408610,1454523434857990,4271979029494053,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,giá hãng 1200k,2020-08-15T05:12:17+0000,2020-08-15T05:12:09+0000,,user
262,1,,,m_JuCaz2MrQKVLhlaw14rm_XjxAbeUOEL76NoSgz8IMRcTmzZKjyYf1frx7NMGn8M5-vQLgqjz7e3tGmMh_0wuaw,t_292841745408610,1454523434857990,4271979029494053,Shop Gấu & Bí Ngô - Đồ dùng Mẹ & Bé cao cấp,user,bên mk đang xả kho 759k b ạ,2020-08-15T05:12:17+0000,2020-08-15T05:12:17+0000,,user
